"","id","table","sb","sb_stack","bb","bb_stack","utg","utg_stack","p4","p4_stack","p5","p5_stack","d","d_stack"
"2675",3029783260,"RAYMOND DR","c2tiA/SMUK+T0PsP2rCOGA",1040.25,"rtq9oWOM1I5Puzv0QcUfzQ",2734.05,"P7BGao9Xk1MdyKsMIm3fhg",5340.35,"yRCsk8TI2PAKL9gB4LG+/A",3601.75,"i0kcNhvtBGf01WCD86MzJg",1848.5,"YFQwzPHe9fzYatvvReb42Q",2558
"2676",3029784832,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",2724.05,"P7BGao9Xk1MdyKsMIm3fhg",5305.35,"yRCsk8TI2PAKL9gB4LG+/A",3601.75,"i0kcNhvtBGf01WCD86MzJg",1898.5,"YFQwzPHe9fzYatvvReb42Q",2558,"c2tiA/SMUK+T0PsP2rCOGA",1035.25
"2677",3029786194,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5295.35,"yRCsk8TI2PAKL9gB4LG+/A",3601.75,"i0kcNhvtBGf01WCD86MzJg",1898.5,"YFQwzPHe9fzYatvvReb42Q",2600,"c2tiA/SMUK+T0PsP2rCOGA",1005.25,"rtq9oWOM1I5Puzv0QcUfzQ",2719.05
"2678",3029788778,"RAYMOND DR","yRCsk8TI2PAKL9gB4LG+/A",3591.75,"i0kcNhvtBGf01WCD86MzJg",1898.5,"YFQwzPHe9fzYatvvReb42Q",2600,"c2tiA/SMUK+T0PsP2rCOGA",1033.25,"rtq9oWOM1I5Puzv0QcUfzQ",2709.05,"P7BGao9Xk1MdyKsMIm3fhg",5285.35
"2679",3029792026,"RAYMOND DR","i0kcNhvtBGf01WCD86MzJg",1888.5,"YFQwzPHe9fzYatvvReb42Q",2600,"c2tiA/SMUK+T0PsP2rCOGA",1033.25,"rtq9oWOM1I5Puzv0QcUfzQ",2751.05,"P7BGao9Xk1MdyKsMIm3fhg",5285.35,"yRCsk8TI2PAKL9gB4LG+/A",3556.75
"2680",3029793136,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2590,"c2tiA/SMUK+T0PsP2rCOGA",1033.25,"rtq9oWOM1I5Puzv0QcUfzQ",2751.05,"P7BGao9Xk1MdyKsMIm3fhg",5285.35,"yRCsk8TI2PAKL9gB4LG+/A",3571.75,"i0kcNhvtBGf01WCD86MzJg",1883.5
"2681",3029795460,"RAYMOND DR","c2tiA/SMUK+T0PsP2rCOGA",1080.25,"rtq9oWOM1I5Puzv0QcUfzQ",2711.05,"P7BGao9Xk1MdyKsMIm3fhg",5285.35,"yRCsk8TI2PAKL9gB4LG+/A",3571.75,"i0kcNhvtBGf01WCD86MzJg",1883.5,"YFQwzPHe9fzYatvvReb42Q",2580
"2682",3029796356,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",2716.05,"P7BGao9Xk1MdyKsMIm3fhg",5285.35,"yRCsk8TI2PAKL9gB4LG+/A",3571.75,"i0kcNhvtBGf01WCD86MzJg",1883.5,"YFQwzPHe9fzYatvvReb42Q",2580,"c2tiA/SMUK+T0PsP2rCOGA",1075.25
"2683",3029799084,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5275.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2000,"i0kcNhvtBGf01WCD86MzJg",1853.5,"YFQwzPHe9fzYatvvReb42Q",2550,"c2tiA/SMUK+T0PsP2rCOGA",1075.25,"rtq9oWOM1I5Puzv0QcUfzQ",2783.05
"2684",3029801528,"RAYMOND DR","+38WdZ4L8J7gkKBgk8Y+aQ",2000,"i0kcNhvtBGf01WCD86MzJg",1853.5,"YFQwzPHe9fzYatvvReb42Q",2790,"c2tiA/SMUK+T0PsP2rCOGA",1075.25,"rtq9oWOM1I5Puzv0QcUfzQ",2555.05,"P7BGao9Xk1MdyKsMIm3fhg",5270.35
"2685",3029802830,"RAYMOND DR","i0kcNhvtBGf01WCD86MzJg",1843.5,"YFQwzPHe9fzYatvvReb42Q",2790,"c2tiA/SMUK+T0PsP2rCOGA",1075.25,"rtq9oWOM1I5Puzv0QcUfzQ",2545.05,"P7BGao9Xk1MdyKsMIm3fhg",5270.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2020
"2686",3029804322,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2780,"c2tiA/SMUK+T0PsP2rCOGA",1075.25,"rtq9oWOM1I5Puzv0QcUfzQ",2545.05,"P7BGao9Xk1MdyKsMIm3fhg",5285.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2020,"i0kcNhvtBGf01WCD86MzJg",1838.5
"2687",3029806588,"RAYMOND DR","c2tiA/SMUK+T0PsP2rCOGA",1065.25,"rtq9oWOM1I5Puzv0QcUfzQ",2515.05,"P7BGao9Xk1MdyKsMIm3fhg",5285.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2020,"i0kcNhvtBGf01WCD86MzJg",1883.5,"YFQwzPHe9fzYatvvReb42Q",2775
"2688",3029808868,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",2505.05,"P7BGao9Xk1MdyKsMIm3fhg",5285.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2000,"i0kcNhvtBGf01WCD86MzJg",1848.5,"YFQwzPHe9fzYatvvReb42Q",2860,"c2tiA/SMUK+T0PsP2rCOGA",1060.25
"2689",3029810120,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5275.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2015,"i0kcNhvtBGf01WCD86MzJg",1848.5,"YFQwzPHe9fzYatvvReb42Q",2860,"c2tiA/SMUK+T0PsP2rCOGA",1060.25,"rtq9oWOM1I5Puzv0QcUfzQ",2500.05
"2690",3029811996,"RAYMOND DR","+38WdZ4L8J7gkKBgk8Y+aQ",2005,"i0kcNhvtBGf01WCD86MzJg",1818.5,"YFQwzPHe9fzYatvvReb42Q",2860,"c2tiA/SMUK+T0PsP2rCOGA",1060.25,"rtq9oWOM1I5Puzv0QcUfzQ",2542.05,"P7BGao9Xk1MdyKsMIm3fhg",5270.35
"2691",3029839894,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2805,"c2tiA/SMUK+T0PsP2rCOGA",1330,"rtq9oWOM1I5Puzv0QcUfzQ",2583.3,"P7BGao9Xk1MdyKsMIm3fhg",5177.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2000,"i0kcNhvtBGf01WCD86MzJg",2979.75
"2692",3029841120,"RAYMOND DR","c2tiA/SMUK+T0PsP2rCOGA",1320,"rtq9oWOM1I5Puzv0QcUfzQ",2583.3,"P7BGao9Xk1MdyKsMIm3fhg",5177.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2000,"i0kcNhvtBGf01WCD86MzJg",2979.75,"YFQwzPHe9fzYatvvReb42Q",2815
"2693",3029842636,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",2573.3,"P7BGao9Xk1MdyKsMIm3fhg",5177.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2000,"i0kcNhvtBGf01WCD86MzJg",2949.75,"YFQwzPHe9fzYatvvReb42Q",2860,"c2tiA/SMUK+T0PsP2rCOGA",1315
"2694",3029844680,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5167.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2015,"i0kcNhvtBGf01WCD86MzJg",2949.75,"YFQwzPHe9fzYatvvReb42Q",2860,"c2tiA/SMUK+T0PsP2rCOGA",1315,"rtq9oWOM1I5Puzv0QcUfzQ",2568.3
"2695",3029846564,"RAYMOND DR","+38WdZ4L8J7gkKBgk8Y+aQ",2045,"i0kcNhvtBGf01WCD86MzJg",2949.75,"YFQwzPHe9fzYatvvReb42Q",2860,"c2tiA/SMUK+T0PsP2rCOGA",1315,"rtq9oWOM1I5Puzv0QcUfzQ",2568.3,"P7BGao9Xk1MdyKsMIm3fhg",5137.35
"2696",3029847824,"RAYMOND DR","i0kcNhvtBGf01WCD86MzJg",2954.75,"YFQwzPHe9fzYatvvReb42Q",2860,"c2tiA/SMUK+T0PsP2rCOGA",1315,"rtq9oWOM1I5Puzv0QcUfzQ",2568.3,"P7BGao9Xk1MdyKsMIm3fhg",5137.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2040
"2697",3029850336,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2905,"c2tiA/SMUK+T0PsP2rCOGA",1272,"rtq9oWOM1I5Puzv0QcUfzQ",2568.3,"P7BGao9Xk1MdyKsMIm3fhg",5137.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2040,"i0kcNhvtBGf01WCD86MzJg",2949.75
"2698",3029851784,"RAYMOND DR","c2tiA/SMUK+T0PsP2rCOGA",1262,"rtq9oWOM1I5Puzv0QcUfzQ",2538.3,"P7BGao9Xk1MdyKsMIm3fhg",5137.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2040,"i0kcNhvtBGf01WCD86MzJg",2994.75,"YFQwzPHe9fzYatvvReb42Q",2900
"2699",3029852484,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",2543.3,"P7BGao9Xk1MdyKsMIm3fhg",5137.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2040,"i0kcNhvtBGf01WCD86MzJg",2994.75,"YFQwzPHe9fzYatvvReb42Q",2900,"c2tiA/SMUK+T0PsP2rCOGA",1257
"2700",3029854112,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5127.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2040,"i0kcNhvtBGf01WCD86MzJg",2994.75,"YFQwzPHe9fzYatvvReb42Q",2900,"c2tiA/SMUK+T0PsP2rCOGA",1257,"rtq9oWOM1I5Puzv0QcUfzQ",2553.3
"2701",3029854924,"RAYMOND DR","+38WdZ4L8J7gkKBgk8Y+aQ",2030,"i0kcNhvtBGf01WCD86MzJg",2994.75,"YFQwzPHe9fzYatvvReb42Q",2900,"c2tiA/SMUK+T0PsP2rCOGA",1257,"rtq9oWOM1I5Puzv0QcUfzQ",2553.3,"P7BGao9Xk1MdyKsMIm3fhg",5137.35
"2702",3029857960,"RAYMOND DR","i0kcNhvtBGf01WCD86MzJg",3008.5,"YFQwzPHe9fzYatvvReb42Q",2900,"c2tiA/SMUK+T0PsP2rCOGA",1257,"rtq9oWOM1I5Puzv0QcUfzQ",2543.3,"P7BGao9Xk1MdyKsMIm3fhg",5137.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2025
"2703",3029861244,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2832,"c2tiA/SMUK+T0PsP2rCOGA",1257,"rtq9oWOM1I5Puzv0QcUfzQ",2543.3,"P7BGao9Xk1MdyKsMIm3fhg",5137.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2025,"i0kcNhvtBGf01WCD86MzJg",3073.5
"2704",3029863300,"RAYMOND DR","c2tiA/SMUK+T0PsP2rCOGA",1369,"rtq9oWOM1I5Puzv0QcUfzQ",2433.3,"P7BGao9Xk1MdyKsMIm3fhg",5137.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2025,"i0kcNhvtBGf01WCD86MzJg",3073.5,"YFQwzPHe9fzYatvvReb42Q",2827
"2705",3029865616,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",2465.3,"P7BGao9Xk1MdyKsMIm3fhg",5137.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2025,"i0kcNhvtBGf01WCD86MzJg",3043.5,"YFQwzPHe9fzYatvvReb42Q",2827,"c2tiA/SMUK+T0PsP2rCOGA",1364
"2706",3029867410,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5107.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2025,"i0kcNhvtBGf01WCD86MzJg",3043.5,"YFQwzPHe9fzYatvvReb42Q",2859,"c2tiA/SMUK+T0PsP2rCOGA",1364,"rtq9oWOM1I5Puzv0QcUfzQ",2460.3
"2707",3029870192,"RAYMOND DR","+38WdZ4L8J7gkKBgk8Y+aQ",2000,"i0kcNhvtBGf01WCD86MzJg",3043.5,"YFQwzPHe9fzYatvvReb42Q",2859,"c2tiA/SMUK+T0PsP2rCOGA",1354,"rtq9oWOM1I5Puzv0QcUfzQ",2587.3,"P7BGao9Xk1MdyKsMIm3fhg",5102.35
"2708",3029872512,"RAYMOND DR","i0kcNhvtBGf01WCD86MzJg",3033.5,"YFQwzPHe9fzYatvvReb42Q",2829,"c2tiA/SMUK+T0PsP2rCOGA",1354,"rtq9oWOM1I5Puzv0QcUfzQ",2452.3,"P7BGao9Xk1MdyKsMIm3fhg",5279.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2000
"2709",3029875012,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2819,"c2tiA/SMUK+T0PsP2rCOGA",1354,"rtq9oWOM1I5Puzv0QcUfzQ",2452.3,"P7BGao9Xk1MdyKsMIm3fhg",5279.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2092,"i0kcNhvtBGf01WCD86MzJg",2948.5
"2710",3029877112,"RAYMOND DR","c2tiA/SMUK+T0PsP2rCOGA",1344,"rtq9oWOM1I5Puzv0QcUfzQ",2509.3,"P7BGao9Xk1MdyKsMIm3fhg",5279.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2092,"i0kcNhvtBGf01WCD86MzJg",2903.5,"YFQwzPHe9fzYatvvReb42Q",2814
"2711",3029878340,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",2519.3,"P7BGao9Xk1MdyKsMIm3fhg",5279.35,"+38WdZ4L8J7gkKBgk8Y+aQ",2092,"i0kcNhvtBGf01WCD86MzJg",2903.5,"YFQwzPHe9fzYatvvReb42Q",2814,"c2tiA/SMUK+T0PsP2rCOGA",1334
"2712",3029880236,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5293.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2092,"i0kcNhvtBGf01WCD86MzJg",2903.5,"YFQwzPHe9fzYatvvReb42Q",2814,"c2tiA/SMUK+T0PsP2rCOGA",1324,"rtq9oWOM1I5Puzv0QcUfzQ",2514.3
"2713",3029881830,"RAYMOND DR","+38WdZ4L8J7gkKBgk8Y+aQ",2082,"i0kcNhvtBGf01WCD86MzJg",2873.5,"YFQwzPHe9fzYatvvReb42Q",2814,"c2tiA/SMUK+T0PsP2rCOGA",1324,"rtq9oWOM1I5Puzv0QcUfzQ",2514.3,"P7BGao9Xk1MdyKsMIm3fhg",5330.1
"2714",3029882822,"RAYMOND DR","i0kcNhvtBGf01WCD86MzJg",2863.5,"YFQwzPHe9fzYatvvReb42Q",2829,"c2tiA/SMUK+T0PsP2rCOGA",1324,"rtq9oWOM1I5Puzv0QcUfzQ",2514.3,"P7BGao9Xk1MdyKsMIm3fhg",5330.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2077
"2715",3029883764,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2819,"c2tiA/SMUK+T0PsP2rCOGA",1324,"rtq9oWOM1I5Puzv0QcUfzQ",2514.3,"P7BGao9Xk1MdyKsMIm3fhg",5330.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2092,"i0kcNhvtBGf01WCD86MzJg",2858.5
"2716",3029885802,"RAYMOND DR","c2tiA/SMUK+T0PsP2rCOGA",1279,"rtq9oWOM1I5Puzv0QcUfzQ",2469.3,"P7BGao9Xk1MdyKsMIm3fhg",5330.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2184,"i0kcNhvtBGf01WCD86MzJg",2858.5,"YFQwzPHe9fzYatvvReb42Q",2814
"2717",3029888748,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",2558.3,"P7BGao9Xk1MdyKsMIm3fhg",5243.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2184,"i0kcNhvtBGf01WCD86MzJg",2858.5,"YFQwzPHe9fzYatvvReb42Q",2814,"c2tiA/SMUK+T0PsP2rCOGA",1274
"2718",3029889446,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5233.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2184,"i0kcNhvtBGf01WCD86MzJg",2858.5,"YFQwzPHe9fzYatvvReb42Q",2814,"c2tiA/SMUK+T0PsP2rCOGA",1274,"rtq9oWOM1I5Puzv0QcUfzQ",2568.3
"2719",3029890408,"RAYMOND DR","+38WdZ4L8J7gkKBgk8Y+aQ",2174,"i0kcNhvtBGf01WCD86MzJg",2858.5,"YFQwzPHe9fzYatvvReb42Q",2814,"c2tiA/SMUK+T0PsP2rCOGA",1274,"rtq9oWOM1I5Puzv0QcUfzQ",2583.3,"P7BGao9Xk1MdyKsMIm3fhg",5228.1
"2720",3029892678,"RAYMOND DR","i0kcNhvtBGf01WCD86MzJg",2848.5,"YFQwzPHe9fzYatvvReb42Q",2814,"c2tiA/SMUK+T0PsP2rCOGA",1229,"rtq9oWOM1I5Puzv0QcUfzQ",2583.3,"P7BGao9Xk1MdyKsMIm3fhg",5285.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2169
"2721",3029893454,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2804,"c2tiA/SMUK+T0PsP2rCOGA",1229,"rtq9oWOM1I5Puzv0QcUfzQ",2583.3,"P7BGao9Xk1MdyKsMIm3fhg",5285.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2169,"i0kcNhvtBGf01WCD86MzJg",2858.5
"2722",3029896114,"RAYMOND DR","c2tiA/SMUK+T0PsP2rCOGA",1219,"rtq9oWOM1I5Puzv0QcUfzQ",2538.3,"P7BGao9Xk1MdyKsMIm3fhg",5285.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2014,"i0kcNhvtBGf01WCD86MzJg",2858.5,"YFQwzPHe9fzYatvvReb42Q",3011
"2723",3029897248,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",2547.3,"P7BGao9Xk1MdyKsMIm3fhg",5285.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2014,"i0kcNhvtBGf01WCD86MzJg",2858.5,"YFQwzPHe9fzYatvvReb42Q",3011,"c2tiA/SMUK+T0PsP2rCOGA",1209
"2724",3029899700,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5322.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2014,"i0kcNhvtBGf01WCD86MzJg",2858.5,"YFQwzPHe9fzYatvvReb42Q",3011,"c2tiA/SMUK+T0PsP2rCOGA",1209,"rtq9oWOM1I5Puzv0QcUfzQ",2507.3
"2725",3029931456,"RAYMOND DR","c2tiA/SMUK+T0PsP2rCOGA",1177,"CBt/tAETPantO0fB6ibj8A",1100,"P7BGao9Xk1MdyKsMIm3fhg",5763.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2000,"i0kcNhvtBGf01WCD86MzJg",2705.5,"uUr5VW+nLr7e9CueUrQ47g",1050
"2726",3029932776,"RAYMOND DR","CBt/tAETPantO0fB6ibj8A",1140,"P7BGao9Xk1MdyKsMIm3fhg",5763.1,"+38WdZ4L8J7gkKBgk8Y+aQ",2000,"i0kcNhvtBGf01WCD86MzJg",2705.5,"uUr5VW+nLr7e9CueUrQ47g",1015,"c2tiA/SMUK+T0PsP2rCOGA",1172
"2727",3029935042,"RAYMOND DR","+38WdZ4L8J7gkKBgk8Y+aQ",2072,"i0kcNhvtBGf01WCD86MzJg",2670.5,"uUr5VW+nLr7e9CueUrQ47g",1015,"c2tiA/SMUK+T0PsP2rCOGA",1137,"CBt/tAETPantO0fB6ibj8A",1150,"P7BGao9Xk1MdyKsMIm3fhg",5748.1
"2728",3029968380,"RAYMOND DR","7EauquU9tkwxJjOF+mfJ5w",1089,"+38WdZ4L8J7gkKBgk8Y+aQ",2414,"yOOMTqsR9EFECI4lSNpp1A",2137,"HJQph2H6o8hKLpi8+xRCSQ",465,"c2tiA/SMUK+T0PsP2rCOGA",1018.75,"iEmg+Y7rIFjHQdeh30vKuA",445.8
"2729",3030021004,"RAYMOND DR","7EauquU9tkwxJjOF+mfJ5w",1190.25,"+38WdZ4L8J7gkKBgk8Y+aQ",2421.5,"yOOMTqsR9EFECI4lSNpp1A",2665.3,"HJQph2H6o8hKLpi8+xRCSQ",376,"c2tiA/SMUK+T0PsP2rCOGA",893.5,"vwkptYKbXiYAz1xWJfZ01A",1027
"2730",3030022570,"RAYMOND DR","+38WdZ4L8J7gkKBgk8Y+aQ",2386.5,"yOOMTqsR9EFECI4lSNpp1A",2665.3,"HJQph2H6o8hKLpi8+xRCSQ",376,"c2tiA/SMUK+T0PsP2rCOGA",930.5,"vwkptYKbXiYAz1xWJfZ01A",1027,"7EauquU9tkwxJjOF+mfJ5w",1185.25
"2731",3030024380,"RAYMOND DR","yOOMTqsR9EFECI4lSNpp1A",2727.3,"HJQph2H6o8hKLpi8+xRCSQ",376,"c2tiA/SMUK+T0PsP2rCOGA",900.5,"vwkptYKbXiYAz1xWJfZ01A",997,"7EauquU9tkwxJjOF+mfJ5w",1185.25,"+38WdZ4L8J7gkKBgk8Y+aQ",2381.5
"2732",3030027956,"RAYMOND DR","HJQph2H6o8hKLpi8+xRCSQ",794,"c2tiA/SMUK+T0PsP2rCOGA",860.5,"vwkptYKbXiYAz1xWJfZ01A",997,"7EauquU9tkwxJjOF+mfJ5w",809.25,"+38WdZ4L8J7gkKBgk8Y+aQ",2381.5,"yOOMTqsR9EFECI4lSNpp1A",2722.3
"2733",3030028860,"RAYMOND DR","c2tiA/SMUK+T0PsP2rCOGA",850.5,"vwkptYKbXiYAz1xWJfZ01A",997,"7EauquU9tkwxJjOF+mfJ5w",809.25,"+38WdZ4L8J7gkKBgk8Y+aQ",2381.5,"yOOMTqsR9EFECI4lSNpp1A",2722.3,"HJQph2H6o8hKLpi8+xRCSQ",804
"2734",3030109076,"RAYMOND DR","yOOMTqsR9EFECI4lSNpp1A",3914.3,"O6YfxHpVv+RgcmCKxYC3ng",2331,"7EauquU9tkwxJjOF+mfJ5w",1000,"vwkptYKbXiYAz1xWJfZ01A",1861.95,"/P+7Z0P/b7YiK60FW9dRAQ",1172,"+38WdZ4L8J7gkKBgk8Y+aQ",1920
"2735",3030110638,"RAYMOND DR","O6YfxHpVv+RgcmCKxYC3ng",2336,"7EauquU9tkwxJjOF+mfJ5w",1000,"vwkptYKbXiYAz1xWJfZ01A",1861.95,"/P+7Z0P/b7YiK60FW9dRAQ",1172,"+38WdZ4L8J7gkKBgk8Y+aQ",2000,"yOOMTqsR9EFECI4lSNpp1A",3909.3
"2736",3030116588,"RAYMOND DR","O6YfxHpVv+RgcmCKxYC3ng",2291,"iEmg+Y7rIFjHQdeh30vKuA",400.22,"vwkptYKbXiYAz1xWJfZ01A",1846.95,"/P+7Z0P/b7YiK60FW9dRAQ",1172,"+38WdZ4L8J7gkKBgk8Y+aQ",2072,"yOOMTqsR9EFECI4lSNpp1A",3894.3
"2737",3030117800,"RAYMOND DR","iEmg+Y7rIFjHQdeh30vKuA",390.22,"vwkptYKbXiYAz1xWJfZ01A",1846.95,"/P+7Z0P/b7YiK60FW9dRAQ",1172,"+38WdZ4L8J7gkKBgk8Y+aQ",2072,"yOOMTqsR9EFECI4lSNpp1A",3894.3,"O6YfxHpVv+RgcmCKxYC3ng",2301
"2738",3030119066,"RAYMOND DR","vwkptYKbXiYAz1xWJfZ01A",1836.95,"/P+7Z0P/b7YiK60FW9dRAQ",1172,"+38WdZ4L8J7gkKBgk8Y+aQ",2119,"yOOMTqsR9EFECI4lSNpp1A",3894.3,"O6YfxHpVv+RgcmCKxYC3ng",2266,"iEmg+Y7rIFjHQdeh30vKuA",385.22
"2739",3030119884,"RAYMOND DR","/P+7Z0P/b7YiK60FW9dRAQ",1162,"+38WdZ4L8J7gkKBgk8Y+aQ",2119,"yOOMTqsR9EFECI4lSNpp1A",3894.3,"O6YfxHpVv+RgcmCKxYC3ng",2281,"iEmg+Y7rIFjHQdeh30vKuA",385.22,"vwkptYKbXiYAz1xWJfZ01A",1831.95
"2740",3030122112,"RAYMOND DR","+38WdZ4L8J7gkKBgk8Y+aQ",2109,"yOOMTqsR9EFECI4lSNpp1A",3859.3,"O6YfxHpVv+RgcmCKxYC3ng",2328,"iEmg+Y7rIFjHQdeh30vKuA",385.22,"vwkptYKbXiYAz1xWJfZ01A",1831.95,"/P+7Z0P/b7YiK60FW9dRAQ",1157
"2741",3030123408,"RAYMOND DR","yOOMTqsR9EFECI4lSNpp1A",3849.3,"O6YfxHpVv+RgcmCKxYC3ng",2308,"iEmg+Y7rIFjHQdeh30vKuA",385.22,"vwkptYKbXiYAz1xWJfZ01A",1866.95,"/P+7Z0P/b7YiK60FW9dRAQ",1157,"+38WdZ4L8J7gkKBgk8Y+aQ",2104
"2742",3030124562,"RAYMOND DR","O6YfxHpVv+RgcmCKxYC3ng",2298,"iEmg+Y7rIFjHQdeh30vKuA",385.22,"vwkptYKbXiYAz1xWJfZ01A",1866.95,"/P+7Z0P/b7YiK60FW9dRAQ",1157,"+38WdZ4L8J7gkKBgk8Y+aQ",2104,"yOOMTqsR9EFECI4lSNpp1A",3859.3
"2743",3030125596,"RAYMOND DR","iEmg+Y7rIFjHQdeh30vKuA",375.22,"vwkptYKbXiYAz1xWJfZ01A",1866.95,"/P+7Z0P/b7YiK60FW9dRAQ",1172,"+38WdZ4L8J7gkKBgk8Y+aQ",2104,"yOOMTqsR9EFECI4lSNpp1A",3859.3,"O6YfxHpVv+RgcmCKxYC3ng",2293
"2744",3030126956,"RAYMOND DR","vwkptYKbXiYAz1xWJfZ01A",1856.95,"/P+7Z0P/b7YiK60FW9dRAQ",1172,"+38WdZ4L8J7gkKBgk8Y+aQ",2104,"yOOMTqsR9EFECI4lSNpp1A",3874.3,"O6YfxHpVv+RgcmCKxYC3ng",2293,"iEmg+Y7rIFjHQdeh30vKuA",370.22
"2745",3030145488,"RAYMOND DR","tYVwsvOhUuxSEa586xsR8g",1058,"/P+7Z0P/b7YiK60FW9dRAQ",1187,"+38WdZ4L8J7gkKBgk8Y+aQ",2104,"O6YfxHpVv+RgcmCKxYC3ng",2283,"yOOMTqsR9EFECI4lSNpp1A",3869.3,"iEmg+Y7rIFjHQdeh30vKuA",315.22
"2746",3030146916,"RAYMOND DR","/P+7Z0P/b7YiK60FW9dRAQ",1177,"+38WdZ4L8J7gkKBgk8Y+aQ",2186,"O6YfxHpVv+RgcmCKxYC3ng",2248,"yOOMTqsR9EFECI4lSNpp1A",3834.3,"iEmg+Y7rIFjHQdeh30vKuA",315.22,"tYVwsvOhUuxSEa586xsR8g",1053
"2747",3030147500,"RAYMOND DR","+38WdZ4L8J7gkKBgk8Y+aQ",2191,"O6YfxHpVv+RgcmCKxYC3ng",2248,"yOOMTqsR9EFECI4lSNpp1A",3834.3,"iEmg+Y7rIFjHQdeh30vKuA",315.22,"tYVwsvOhUuxSEa586xsR8g",1053,"/P+7Z0P/b7YiK60FW9dRAQ",1172
"2748",3030149024,"RAYMOND DR","O6YfxHpVv+RgcmCKxYC3ng",2288,"yOOMTqsR9EFECI4lSNpp1A",3799.3,"iEmg+Y7rIFjHQdeh30vKuA",315.22,"tYVwsvOhUuxSEa586xsR8g",1053,"/P+7Z0P/b7YiK60FW9dRAQ",1172,"+38WdZ4L8J7gkKBgk8Y+aQ",2186
"2749",3030151604,"RAYMOND DR","yOOMTqsR9EFECI4lSNpp1A",3764.3,"iEmg+Y7rIFjHQdeh30vKuA",315.22,"tYVwsvOhUuxSEa586xsR8g",1053,"/P+7Z0P/b7YiK60FW9dRAQ",1172,"+38WdZ4L8J7gkKBgk8Y+aQ",2011,"O6YfxHpVv+RgcmCKxYC3ng",2495
