"","id","folds_pocket","folds_flop","folds_turn","folds_river","checks_pocket","checks_flop","checks_turn","checks_river","calls_pocket","calls_flop","calls_turn","calls_river","bets_pocket","bets_flop","bets_turn","bets_river","raises_pocket","raises_flop","raises_turn","raises_river"
"290",3021145098,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"291",3021146994,4,0,0,1,0,0,2,0,1,1,0,0,0,1,0,1,1,0,0,0
"292",3021148246,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"293",3021148664,3,1,1,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0
"294",3021150070,4,0,1,0,0,1,1,0,2,1,0,0,0,1,1,0,1,0,0,0
"295",3021151664,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"296",3021152608,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",3021153002,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"298",3021153914,4,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0
"299",3021155566,4,0,0,0,0,1,2,2,1,1,0,0,0,1,0,0,1,0,0,0
"300",3021156656,3,0,2,0,0,3,0,0,4,0,0,0,0,0,1,0,1,0,0,0
"301",3021158674,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"302",3021159730,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0
"303",3021161752,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"304",3021162616,3,1,0,1,1,2,2,1,2,1,0,0,0,1,0,1,0,2,0,0
"305",3021165300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"306",3021166682,3,1,0,1,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0
"307",3021168380,3,0,2,0,1,3,2,0,2,0,0,0,0,0,1,0,0,0,0,0
"308",3021188294,4,0,0,0,0,1,2,2,1,1,0,0,0,1,0,0,2,0,0,0
"309",3021190170,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"310",3021190522,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"311",3021191106,2,2,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"312",3021203168,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"313",3021203708,4,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"314",3021204774,4,0,0,0,0,1,2,0,1,1,0,1,0,1,0,1,1,0,0,0
"315",3021206042,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"316",3021206780,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",3021207140,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"318",3021207996,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0
"319",3021208688,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"320",3021209168,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",3021209780,4,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0
"322",3021211332,2,3,0,0,0,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0
"323",3021212732,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"324",3021213710,2,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0
"325",3021215288,2,0,2,0,0,4,0,0,3,0,0,0,0,0,1,0,1,0,2,0
"326",3021220502,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"327",3021221090,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"328",3021222638,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"329",3021223470,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"330",3021224206,4,0,0,1,0,2,1,0,1,0,1,0,0,0,1,1,1,0,2,0
"331",3021230320,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0
"332",3021231202,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"333",3021231516,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"334",3021232090,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335",3021232498,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"336",3021233340,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"337",3021233984,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"338",3021234694,3,0,1,0,0,3,1,0,2,0,1,0,0,0,1,1,1,0,1,0
"339",3021237830,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",3021238220,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"341",3021238562,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"342",3021239166,4,0,0,0,0,0,2,0,1,1,0,1,0,1,0,1,2,0,0,0
"343",3021240988,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"344",3021249240,2,0,0,0,0,2,0,0,1,0,1,1,0,0,1,1,1,0,0,0
"345",3021265530,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"346",3021266230,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"347",3021266548,4,0,0,1,0,2,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"348",3021267746,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",3021267990,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",3021268254,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"351",3021269934,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"352",3021270660,2,2,1,0,1,1,1,0,3,1,0,0,0,1,1,0,0,0,0,0
"353",3021271902,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
"354",3021273606,4,0,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0
"355",3021274744,3,0,1,1,1,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0
"356",3021276148,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"357",3021276568,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",3021277020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"359",3021277742,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"360",3021279102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",3021279402,4,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0
"362",3021280864,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",3021281344,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"364",3021282078,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",3021282518,4,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0
"366",3021283974,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"367",3021284684,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"368",3021285742,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",3021294788,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"370",3021295488,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",3021295840,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"372",3021323692,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",3021324110,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"374",3021325462,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"375",3021326344,4,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"376",3021328078,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"377",3021328624,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"378",3021329746,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"379",3021330260,3,0,2,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0
"380",3021338576,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"381",3021339564,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",3021339930,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"383",3021340644,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"384",3021341546,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"385",3021342142,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"386",3021342812,3,2,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"387",3021343596,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"388",3021380838,4,0,0,1,0,0,0,0,3,1,1,0,0,1,1,0,1,0,0,0
"389",3021381836,3,0,1,0,0,3,0,0,3,0,1,1,0,0,1,1,1,0,0,0
"390",3021382998,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"391",3021383720,2,2,0,0,0,1,0,0,3,1,1,0,0,1,1,1,1,0,0,0
"392",3021435102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",3021435528,4,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"394",3021436438,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"395",3021436764,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
"396",3021438232,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"397",3021438528,3,2,0,0,0,2,0,0,3,0,0,0,0,1,0,0,1,1,0,0
"398",3021439362,4,0,0,1,0,2,1,1,1,0,1,0,0,0,1,1,1,0,0,0
"399",3021440508,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"400",3021441088,3,1,0,1,1,2,1,0,2,1,1,0,0,1,1,1,0,0,0,1
"401",3021442514,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"402",3021442904,4,0,0,0,0,1,1,2,1,1,1,0,0,1,1,0,1,0,0,0
"403",3021443820,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"404",3021444402,3,0,1,1,1,0,0,0,2,2,1,0,0,1,1,1,0,0,0,0
"405",3021445504,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"406",3021446086,4,0,0,1,0,1,2,0,2,1,0,0,0,1,0,1,1,0,0,0
"407",3021446894,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"408",3021447902,4,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
"409",3021448640,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0
"410",3021449252,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"411",3021449838,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"412",3021450186,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"413",3021451054,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0
"414",3021451794,3,0,0,1,0,2,3,2,2,2,0,1,0,1,0,1,1,0,0,0
"415",3021453298,3,2,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"416",3021454266,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"417",3021455132,4,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,2,0,0,0
"418",3021456494,4,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
"419",3021457214,3,1,1,0,1,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0
"420",3021458198,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"421",3021458570,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"422",3021459424,4,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0
"423",3021459946,4,0,0,0,0,1,2,2,1,1,0,0,0,1,0,0,1,0,0,0
"424",3021461058,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"425",3021461554,4,0,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0,0,0,1
"426",3021462228,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"427",3021462572,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",3021463912,4,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0
"429",3021465452,3,0,0,0,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0
"430",3021469302,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"431",3021469766,4,0,0,1,0,1,1,0,2,1,1,0,0,1,1,1,1,0,0,0
"432",3021471240,3,2,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"433",3021472664,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"434",3021473388,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"435",3021473928,4,0,0,1,0,1,2,0,1,1,0,0,0,1,0,1,1,0,0,1
"436",3021475962,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"437",3021476750,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"438",3021477448,4,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"439",3021478210,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"440",3021479336,3,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,2,0,0,0
"441",3021510876,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"442",3021511236,4,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0
"443",3021512836,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",3021513150,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"445",3021513750,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"446",3021514708,4,0,0,0,0,1,1,1,2,1,1,1,0,1,1,0,1,0,0,0
"447",3021524072,3,1,0,1,0,1,0,0,3,1,1,0,0,1,1,1,1,0,0,0
"448",3021526124,3,0,0,2,0,3,3,0,2,0,0,0,0,0,0,1,1,0,0,0
"449",3021527230,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"450",3021527882,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"451",3021528304,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"452",3021528846,4,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0
"453",3021529708,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",3021532082,4,0,0,0,0,1,0,0,2,1,1,1,0,1,1,1,1,1,0,0
"455",3021534368,4,0,0,0,0,2,2,0,2,0,0,1,0,0,0,1,2,0,0,0
"456",3021535942,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"457",3021536648,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0
"458",3021539446,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"459",3021539892,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"460",3021540908,4,0,0,0,0,0,1,2,1,1,1,0,0,1,1,0,1,1,0,0
"461",3021542890,4,0,0,0,0,2,1,2,3,0,1,0,0,0,1,0,2,0,0,0
"462",3021544830,2,2,0,1,0,2,2,1,4,1,0,0,0,1,0,1,1,1,0,0
"463",3021546864,4,0,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"464",3021547758,3,2,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,1,0,0
"465",3021549132,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"466",3021566428,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"467",3021568054,4,0,0,1,0,0,0,1,2,1,1,0,0,1,1,1,1,0,1,0
"468",3021571054,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",3021571512,4,0,0,1,1,0,2,0,1,1,0,0,0,1,0,1,0,1,0,0
"470",3021572834,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"471",3021573396,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"472",3021573912,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"473",3021574786,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"474",3021575264,3,2,0,0,0,2,0,0,3,0,0,0,0,1,0,0,1,1,0,0
"475",3021576554,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"476",3021577352,1,4,0,0,0,4,0,0,4,0,0,0,0,1,0,0,1,0,0,0
"477",3021578850,4,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"478",3021579914,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"479",3021581018,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0
"480",3021581994,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"481",3021582384,4,0,0,0,0,0,2,2,1,1,0,0,0,1,0,0,1,0,0,0
"482",3021584396,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"483",3021585722,4,0,0,0,0,1,2,0,2,1,0,1,0,1,0,1,1,0,0,0
"484",3021587758,2,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,2,0,0
"485",3021590452,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"486",3021590900,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"487",3021592012,4,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0
"488",3021593416,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0
"489",3021595180,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"490",3021595918,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"491",3021602594,3,0,1,0,0,3,0,1,3,0,1,1,0,0,1,1,1,0,0,1
"492",3021605704,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"493",3021606382,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"494",3021607302,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"495",3021613876,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"496",3021614608,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",3021615030,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0
"498",3021616864,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"499",3021617798,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"500",3021628598,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"501",3021641146,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"502",3021641836,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"503",3021643836,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"504",3021644346,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"505",3021645670,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"506",3021646410,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"507",3021647258,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"508",3021648494,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"509",3021649052,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"510",3021650006,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"511",3021650740,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",3021651492,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513",3021652048,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",3021653700,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"515",3021654692,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"516",3021655420,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"517",3021655906,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"518",3021657556,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"519",3021658316,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520",3021674144,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"521",3021674852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"522",3021675418,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"523",3021676104,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"524",3021677440,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",3021677934,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526",3021678822,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"527",3021684234,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528",3021684668,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"529",3021686396,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"530",3021687678,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"531",3021688360,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",3021688644,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533",3021688740,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",3021689204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"535",3021689262,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"536",3021689844,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"537",3021689914,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",3021690288,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",3021690824,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"540",3021690834,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"541",3021691190,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"542",3021691522,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"543",3021691936,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"544",3021692790,4,0,0,1,0,1,2,0,2,1,0,0,0,1,0,1,1,0,0,0
"545",3021692946,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"546",3021693676,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"547",3021694384,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"548",3021694918,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549",3021695166,4,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,1,0,0,0
"550",3021695424,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"551",3021696820,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"552",3021696960,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"553",3021697576,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"554",3021698100,4,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0
"555",3021698292,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"556",3021698950,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"557",3021699622,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"558",3021700268,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"559",3021700570,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
"560",3021701292,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"561",3021701924,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"562",3021702262,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"563",3021702478,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"564",3021703152,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"565",3021703674,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"566",3021703888,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"567",3021705352,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568",3021716204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569",3021716776,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"570",3021717538,3,0,0,2,1,3,3,1,2,0,0,0,0,0,0,1,0,0,0,0
"571",3021719722,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"572",3021720508,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
"573",3021721866,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"574",3021730340,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"575",3021731088,4,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
"576",3021733108,4,0,0,1,0,0,2,0,1,1,0,0,0,1,0,1,1,0,0,0
"577",3021734976,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"578",3021735828,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
