"","id","pot","board","sb","bb","utg","p4","p5","d","end_stage","winner"
"8847",3066142604,160,"10h Jc 10d 9c 8d","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","sb"
"8848",3066145964,60,"9h 4h 7c Qs 6s","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"8849",3066148706,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8850",3066149630,15,"","Folded on the POCKET CARDS",NA,"Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8851",3066160356,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8852",3066162542,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8853",3066163702,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8854",3066164454,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8855",3066165980,2054,"5c 6s Js 9c Ah","Lost","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","river","p5"
"8856",3066162470,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8857",3066163944,140,"Jh 9c 6h","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","bb"
"8858",3066173666,75,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8859",3066175802,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8860",3066168674,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8861",3066169722,85,"10h 7c 8d","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","flop","d"
"8862",3066177390,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8863",3066189568,50,"3h 3s 7h","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","bb"
"8864",3066178196,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8865",3066179410,210,"Jd 8s Ad 9h","Folded on the FLOP","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","turn","d"
"8866",3066172628,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8867",3066192928,75,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8868",3066173668,70,"Qd 6d Kd 5s","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","p4"
"8869",3066175612,645,"4d 8h 3h Qc 2d","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","river","bb"
"8870",3066184462,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8871",3066185628,140,"3d 5d Qc","Folded on the FLOP","Folded on the FLOP","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","p4"
"8872",3066189222,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8873",3066182064,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8874",3066190248,90,"9d As 7c 4c","Won","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","turn","sb"
"8875",3066183338,65,"Jd Jh 7d 8s","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","turn","bb"
"8876",3066193796,155,"2s 8h Qd 5c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","utg"
"8877",3066186020,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8878",3066187486,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8879",3066188572,70,"7c 8s Qc","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","flop","d"
"8880",3066197168,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8881",3066190374,60,"6c Kd 6d Qh 3d","Folded on the RIVER","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"8882",3066199868,75,"Js 6d 5h","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","utg"
"8883",3066192812,1065,"6h Qh Jd 4h 8s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","river","d"
"8884",3066202030,25,"9h Js 3s","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","p4"
"8885",3066204636,55,"Jc 9d Qd 4h 6d","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","utg"
"8886",3066197920,645,"10d 8s 9h 5h 6d","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","utg"
"8887",3066222536,95,"6d Qc 8h Ah 8c","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the RIVER","river","bb"
"8888",3066208686,85,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8889",3066204638,75,"4d 10d Qh 6s","Folded on the POCKET CARDS","Won","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","bb"
"8890",3066229032,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8891",3066230236,240,"4c 3h 3s Kd","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","utg"
"8892",3066207976,65,"10s 7d 2h","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","flop","p5"
"8893",3066233554,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8894",3066234890,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8895",3066220992,485,"8s 3s 8d Js Jd","Folded on the POCKET CARDS","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"8896",3066227654,205,"7d Jh 8s Ks","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the TURN","turn","p5"
"8897",3066230518,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8898",3066231872,245,"5h 6c Js","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","bb"
"8899",3066234304,145,"Jh Js 7d","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the FLOP","flop","utg"
"8900",3066237728,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8901",3066239514,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8902",3066240388,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8903",3066241200,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8904",3066243080,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8905",3066244498,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8906",3066247152,75,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8907",3066247384,205,"6c Qh 4c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the POCKET CARDS","flop","p5"
"8908",3066249606,65,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8909",3066251252,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8910",3066252328,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8911",3066252594,430,"Jh 3c 7s 9d 9c","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"8912",3066258208,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8913",3066259620,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8914",3066261006,1020,"Qh 4c 6h","Folded on the POCKET CARDS","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","flop","bb"
"8915",3066267626,185,"Kd Jc 8s Js Jd","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","utg"
"8916",3066269708,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8917",3066271830,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8918",3066272698,275,"6h 9s 6s Jd Qs","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the RIVER","Folded on the POCKET CARDS","river","bb"
"8919",3066272068,85,"3s 10h Qh","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the FLOP","flop","p4"
"8920",3066277338,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8921",3066278954,35,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8922",3066280686,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8923",3066283810,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8924",3066284428,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8925",3066285874,75,"7s 9c 7h","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","p4"
"8926",3066290060,85,"6h 5h Js","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the FLOP","Folded on the POCKET CARDS","flop","p4"
"8927",3066292828,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8928",3066291926,270,"6d 6h 9d Jh","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","Won","Folded on the FLOP","Folded on the POCKET CARDS","turn","p4"
"8929",3066298226,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8930",3066299422,2339,"2d 9d Qs Qd Jc","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","river","sb"
"8931",3066307870,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8932",3066308900,170,"8d 3d 3c","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","flop","sb"
"8933",3066317072,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8934",3066318076,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8935",3066319250,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8936",3066320190,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8937",3066314054,275,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8938",3066322018,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8939",3066323964,270,"5d Kh 10d 3s 3d","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","Won","river","d"
